Transaction_ID,Date,Timestamp,Sender_Customer_ID,Sender_Customer_Name,Receiver_Account_Number,Transaction_Amount,ml_probability,risk_score,risk_band,reason_1,reason_2,reason_3,rules_fired,split,is_suspicious_gt
ATM250311H0A88N,2025-03-11,09:00:50,100000175,Ananya Iyer,881058479856,25792.25,0.0009,0.1,LOW,destination_port_novelty (+0.08),customer_history_count (+0.08),destination_ip_novelty (+0.08),,test,0
TXN2501044ILIZE,2025-01-04,16:43:03,100000089,Sneha Chauhan,248807352330,12058.97,0.0005,0.1,LOW,cell_novelty (+0.04),txn_count_previous_30m (+0.04),amount_ratio_30m_to_7d (+0.01),,train,0
ATM250312SPG1S6,2025-03-12,13:22:01,100000066,Manish Agarwal,519735359829,2411.79,0.0011,0.1,LOW,customer_history_count (+0.18),destination_port_novelty (+0.10),destination_ip_novelty (+0.09),,test,0
TXN250312S2WQWV,2025-03-12,13:24:19,100000016,Vikram Gupta,362792775629,10622.53,0.0008,0.1,LOW,time_since_previous_transaction (+0.28),destination_ip_novelty (+0.08),cell_novelty (+0.06),,test,0
TXN250226IGNJ9M,2025-02-26,10:25:30,100000131,Vikram Agarwal,960869464889,4057.75,0.0012,0.1,LOW,customer_history_count (+0.09),destination_port_novelty (+0.09),destination_ip_novelty (+0.08),,val,0
TXN25031204BKWV,2025-03-12,13:38:49,100000377,Kavya Rathod,914641189718,13354.26,0.0016,0.1,LOW,customer_history_count (+0.55),destination_ip_novelty (+0.09),destination_port_novelty (+0.09),,test,0
TXN250312CWHGER,2025-03-12,13:53:06,100000143,Meera Agarwal,503673376898,7282.76,0.0014,0.1,LOW,customer_history_count (+0.13),destination_ip_novelty (+0.09),destination_port_novelty (+0.08),,test,0
ATM250312DOX3KY,2025-03-12,13:59:19,100000300,Ishaan Bose,651288826615,5091.47,0.0013,0.1,LOW,customer_history_count (+0.31),destination_ip_novelty (+0.08),cell_novelty (+0.06),,test,0
ATM250226L5T981,2025-02-26,09:58:58,100000039,Arjun Nair,851755793416,4859.18,0.0015,0.1,LOW,customer_history_count (+0.13),destination_ip_novelty (+0.09),destination_port_novelty (+0.09),,val,0
TXN250226VJRHTE,2025-02-26,09:40:07,100000059,Arjun Rathod,480043575237,6697.18,0.0012,0.1,LOW,customer_history_count (+0.52),destination_ip_novelty (+0.08),destination_port_novelty (+0.08),,val,0
ATM250226Q5XARX,2025-02-26,09:04:19,100000393,Priya Kulkarni,738215830941,2277.72,0.0015,0.1,LOW,customer_history_count (+0.44),destination_port_novelty (+0.08),destination_ip_novelty (+0.08),,val,0
TXN250226F65W46,2025-02-26,08:37:57,100000026,Meera Kulkarni,551748398272,14456.56,0.001,0.1,LOW,destination_ip_novelty (+0.08),destination_port_novelty (+0.08),caller_historical_frequency (+0.07),,val,0
TXN250226S7IM6N,2025-02-26,17:27:14,100000214,Kavya Malhotra,364551024118,11325.67,0.0009,0.1,LOW,caller_historical_frequency (+0.10),destination_ip_novelty (+0.09),cell_novelty (+0.07),,val,0
ATM250226ZVF4CI,2025-02-26,17:59:24,100000049,Rahul Sharma,960869464889,5539.83,0.0012,0.1,LOW,destination_port_novelty (+0.09),destination_ip_novelty (+0.08),cell_novelty (+0.06),,val,0
TXN25031240PHTJ,2025-03-12,10:58:05,100000273,Divya Rathod,665546796153,6419.45,0.0015,0.1,LOW,customer_history_count (+0.56),destination_port_novelty (+0.08),destination_ip_novelty (+0.08),,test,0
TXN250227JS07R5,2025-02-27,08:17:57,100000201,Manish Menon,934337446318,8856.27,0.0015,0.1,LOW,customer_history_count (+0.17),caller_historical_frequency (+0.09),destination_ip_novelty (+0.09),,val,0
TXN250227OMOJER,2025-02-27,16:18:56,100000288,Vikram Reddy,261905164467,9902.51,0.0015,0.1,LOW,customer_history_count (+0.11),destination_ip_novelty (+0.08),destination_port_novelty (+0.07),,val,0
TXN250227RHGSUY,2025-02-27,15:55:24,100000250,Sarthak Reddy,981195512835,5384.07,0.0012,0.1,LOW,customer_history_count (+0.60),destination_ip_novelty (+0.09),destination_port_novelty (+0.09),,val,0
ATM250227FE9KM4,2025-02-27,15:51:11,100000223,Kaushik Nair,218011764205,5641.25,0.0011,0.1,LOW,customer_history_count (+0.16),destination_ip_novelty (+0.09),destination_port_novelty (+0.08),,val,0
ATM25022739DN3T,2025-02-27,15:28:55,100000210,Aditya Kulkarni,600247402993,9429.55,0.0009,0.1,LOW,caller_historical_frequency (+0.21),destination_ip_novelty (+0.09),destination_port_novelty (+0.08),,val,0
ATM250312KLUFLQ,2025-03-12,08:19:39,100000305,Sarthak Chauhan,746783435141,3055.81,0.001,0.1,LOW,customer_history_count (+0.09),destination_port_novelty (+0.08),nearest_session_before_seconds (+0.08),,test,0
TXN250227GTWQ7Q,2025-02-27,15:16:09,100000145,Sneha Pandey,730766076782,12681.78,0.0015,0.1,LOW,customer_history_count (+0.45),destination_ip_novelty (+0.10),destination_port_novelty (+0.08),,val,0
TXN250107EERP42,2025-01-07,12:19:43,100000251,Ananya Malhotra,892431130032,44245.44,0.0008,0.1,LOW,cell_novelty (+0.04),txn_count_previous_30m (+0.04),amount_ratio_30m_to_7d (+0.01),,train,0
TXN250312L7KSEL,2025-03-12,09:03:36,100000146,Rohan Nair,933634271229,22669.54,0.0016,0.1,LOW,caller_historical_frequency (+0.57),customer_history_count (+0.23),destination_ip_novelty (+0.08),,test,0
TXN2503123IOL2N,2025-03-12,09:06:40,100000065,Ishaan Gupta,683507445257,4892.45,0.0009,0.1,LOW,customer_history_count (+0.42),amount_vs_customer_median (+0.09),destination_port_novelty (+0.09),,test,0
TXN250312LB1MYN,2025-03-12,09:08:17,100000335,Rahul Malhotra,176876818279,3958.19,0.0012,0.1,LOW,customer_history_count (+0.41),destination_port_novelty (+0.08),destination_ip_novelty (+0.07),,test,0
TXN250312TPLCHU,2025-03-12,09:20:19,100000254,Arjun Bose,703499594486,4549.23,0.0011,0.1,LOW,customer_history_count (+0.12),destination_port_novelty (+0.09),destination_ip_novelty (+0.08),,test,0
TXN250227V1IINN,2025-02-27,12:39:35,100000160,Divya Bose,756869803301,24236.0,0.0016,0.1,LOW,destination_ip_novelty (+0.08),cell_novelty (+0.06),destination_port_novelty (+0.06),,val,0
TXN250227L09H0U,2025-02-27,12:15:01,100000033,Vikram Agarwal,749131299062,16883.56,0.0014,0.1,LOW,amount_percentile (+0.21),destination_ip_novelty (+0.08),destination_port_novelty (+0.08),,val,0
ATM250312PAY4EE,2025-03-12,09:50:17,100000120,Ananya Iyer,981195512835,5425.23,0.001,0.1,LOW,customer_history_count (+0.11),destination_ip_novelty (+0.08),destination_port_novelty (+0.08),,test,0
TXN250107LMZFPI,2025-01-07,12:36:22,100000047,Manish Gupta,395672360379,11479.64,0.0013,0.1,LOW,imei_novelty (+1.20),cdr_imsi_imei_pair_novelty (+0.26),txn_count_previous_30m (+0.04),,train,0
TXN250227SB87CZ,2025-02-27,11:17:26,100000289,Ananya Menon,348064429384,10648.92,0.0009,0.1,LOW,destination_ip_novelty (+0.08),destination_port_novelty (+0.07),cell_novelty (+0.07),,val,0
TXN2502272Y3YM8,2025-02-27,10:35:03,100000344,Manish Menon,254772724039,15279.75,0.0007,0.1,LOW,customer_history_count (+0.14),caller_historical_frequency (+0.10),destination_ip_novelty (+0.10),,val,0
TXN250227Y8HO56,2025-02-27,10:33:18,100000290,Rahul Gupta,311930283071,7527.92,0.001,0.1,LOW,customer_history_count (+0.45),time_since_previous_transaction (+0.11),destination_ip_novelty (+0.09),,val,0
TXN250227P31IFO,2025-02-27,09:54:26,100000232,Rohan Nair,131126826000,10217.42,0.0016,0.1,LOW,customer_history_count (+0.15),caller_historical_frequency (+0.13),destination_ip_novelty (+0.08),,val,0
ATM250227IS6XKU,2025-02-27,09:09:56,100000131,Vikram Agarwal,779179718154,8496.3,0.0009,0.1,LOW,customer_history_count (+0.15),destination_ip_novelty (+0.09),destination_port_novelty (+0.09),,val,0
ATM250227MOY72S,2025-02-27,08:43:53,100000102,Rahul Gupta,912308838788,10429.57,0.0014,0.1,LOW,caller_historical_frequency (+0.22),destination_ip_novelty (+0.09),amount_percentile (+0.08),,val,0
TXN250227Z2COJQ,2025-02-27,08:37:11,100000387,Sneha Malhotra,763273294044,14011.35,0.0012,0.1,LOW,customer_history_count (+0.38),destination_port_novelty (+0.09),destination_ip_novelty (+0.09),,val,0
ATM250227X5YPAC,2025-02-27,08:17:59,100000320,Ishaan Agarwal,858571463009,12853.23,0.0015,0.1,LOW,customer_history_count (+0.43),caller_historical_frequency (+0.13),destination_port_novelty (+0.08),,val,0
ATM2501077QH8RN,2025-01-07,13:39:46,100000105,Rahul Reddy,580385251065,7672.14,0.0007,0.1,LOW,time_since_previous_transaction (+0.13),receiver_frequency (+0.09),cell_novelty (+0.04),,train,0
ATM250226L5Z66I,2025-02-26,05:43:28,100000326,Kaushik Joshi,470507885696,4274.82,0.0016,0.1,LOW,transaction_hour (+1.05),destination_port_novelty (+0.09),destination_ip_novelty (+0.08),ODD_HOUR,val,0
TXN250107IJICYO,2025-01-07,13:56:46,100000251,Ananya Malhotra,475378826055,23851.72,0.0016,0.1,LOW,receiver_historical_count (+0.69),receiver_seen_before (+0.06),cell_novelty (+0.04),,train,0
TXN250225B89DQH,2025-02-25,11:04:49,100000398,Aditya Iyer,763273294044,7459.44,0.001,0.1,LOW,destination_port_novelty (+0.09),destination_ip_novelty (+0.08),cell_novelty (+0.07),,val,0
TXN250225DJEL7B,2025-02-25,10:40:29,100000052,Ishaan Reddy,745522406633,6519.54,0.0007,0.1,LOW,customer_history_count (+0.10),destination_ip_novelty (+0.09),destination_port_novelty (+0.09),,val,0
TXN2502257HO936,2025-02-25,08:45:56,100000053,Ananya Pandey,542569769493,7374.57,0.0008,0.1,LOW,destination_ip_novelty (+0.09),destination_port_novelty (+0.08),cell_novelty (+0.06),,val,0
ATM250225QTDHDF,2025-02-25,08:32:00,100000202,Ananya Joshi,595862621221,6613.62,0.0013,0.1,LOW,destination_port_novelty (+0.08),destination_ip_novelty (+0.07),cell_novelty (+0.06),,val,0
TXN2502251EQYHK,2025-02-25,08:05:57,100000300,Ishaan Bose,111519877503,4100.94,0.0009,0.1,LOW,customer_history_count (+0.65),roaming_change (+0.31),destination_port_novelty (+0.09),,val,0
ATM250312FG164I,2025-03-12,18:44:20,100000287,Priya Chauhan,590378135716,4631.46,0.0015,0.1,LOW,customer_history_count (+0.41),destination_port_novelty (+0.10),destination_ip_novelty (+0.08),,test,0
ATM250225ZFE98W,2025-02-25,07:54:36,100000089,Sneha Chauhan,835880721503,8264.39,0.0011,0.1,LOW,customer_history_count (+0.54),destination_ip_novelty (+0.09),destination_port_novelty (+0.09),,val,0
ATM250225Z2WP8J,2025-02-25,07:54:08,100000058,Kavya Kulkarni,511539256672,14774.15,0.0012,0.1,LOW,destination_port_novelty (+0.08),destination_ip_novelty (+0.07),caller_historical_frequency (+0.06),,val,0
ATM2501075BO2JA,2025-01-07,15:55:09,100000085,Kavya Varghese,892431130032,3204.92,0.0009,0.1,LOW,amount_vs_customer_median (+0.24),receiver_seen_before (+0.06),cell_novelty (+0.04),,train,0
TXN250224YEM5AA,2025-02-24,19:47:23,100000337,Ishaan Iyer,390232810892,16590.19,0.0014,0.1,LOW,customer_history_count (+0.16),destination_port_novelty (+0.09),destination_ip_novelty (+0.08),,val,0
TXN250224UNI75A,2025-02-24,19:14:32,100000370,Ishaan Malhotra,892611386421,6357.76,0.0009,0.1,LOW,customer_history_count (+0.11),destination_ip_novelty (+0.08),destination_port_novelty (+0.08),,val,0
ATM250224B08JU6,2025-02-24,18:58:13,100000293,Ishaan Gupta,452676090905,3499.72,0.0015,0.1,LOW,customer_history_count (+0.51),destination_port_novelty (+0.10),amount_vs_customer_median (+0.10),,val,0
TXN2502246XYFOA,2025-02-24,18:19:26,100000197,Niraj Menon,933664092054,8790.33,0.0013,0.1,LOW,destination_ip_novelty (+0.10),caller_historical_frequency (+0.09),destination_port_novelty (+0.08),,val,0
TXN250224RDXVJU,2025-02-24,17:10:12,100000039,Arjun Nair,480257636948,8699.41,0.0016,0.1,LOW,destination_ip_novelty (+0.08),destination_port_novelty (+0.08),cell_novelty (+0.06),,val,0
TXN25022454JIB6,2025-02-24,17:01:48,100000289,Ananya Menon,265984004501,2956.76,0.0015,0.1,LOW,destination_port_novelty (+0.09),destination_ip_novelty (+0.09),cell_novelty (+0.07),,val,0
TXN2501044U6UVD,2025-01-04,14:27:25,100000324,Divya Menon,643048681051,7784.76,0.0008,0.1,LOW,imei_novelty (+1.22),cdr_imsi_imei_pair_novelty (+0.26),txn_count_previous_30m (+0.04),,train,0
ATM250107W5GY0R,2025-01-07,16:34:51,100000118,Kaushik Reddy,287644018377,19459.27,0.0011,0.1,LOW,receiver_seen_before (+0.07),amount_percentile (+0.06),cell_novelty (+0.04),,train,0
ATM250224APRQSQ,2025-02-24,16:01:46,100000297,Ananya Chauhan,270269412871,13341.62,0.001,0.1,LOW,customer_history_count (+0.37),destination_ip_novelty (+0.08),destination_port_novelty (+0.07),,val,0
TXN250224LY8SHE,2025-02-24,15:57:27,100000354,Divya Bose,793333647431,4724.1,0.0015,0.1,LOW,destination_ip_novelty (+0.10),destination_port_novelty (+0.09),customer_history_count (+0.07),,val,0
ATM2502241M9DT8,2025-02-24,15:55:13,100000250,Sarthak Reddy,981195512835,4843.44,0.0014,0.1,LOW,customer_history_count (+0.51),caller_historical_frequency (+0.09),destination_port_novelty (+0.09),,val,0
TXN250104BQGNQK,2025-01-04,13:59:02,100000069,Ananya Banerjee,665546796153,47582.65,0.0008,0.1,LOW,imei_novelty (+0.99),cdr_imsi_imei_pair_novelty (+0.24),receiver_historical_count (+0.17),,train,0
TXN250104PLTCCN,2025-01-04,13:50:56,100000383,Kaushik Rathod,536441278731,26062.99,0.0008,0.1,LOW,imei_novelty (+0.91),cdr_imsi_imei_pair_novelty (+0.25),receiver_historical_count (+0.12),,train,0
TXN2502249FABK7,2025-02-24,14:43:01,100000199,Divya Malhotra,563975941099,5887.3,0.0016,0.1,LOW,customer_history_count (+0.10),destination_port_novelty (+0.07),destination_ip_novelty (+0.07),,val,0
TXN250224O2XHYO,2025-02-24,14:23:12,100000116,Rohan Banerjee,319598531138,3118.73,0.0009,0.1,LOW,destination_ip_novelty (+0.08),destination_port_novelty (+0.08),cell_novelty (+0.07),,val,0
TXN2502255DINJ5,2025-02-25,10:44:57,100000066,Manish Agarwal,519735359829,11847.89,0.0013,0.1,LOW,customer_history_count (+0.41),destination_port_novelty (+0.08),destination_ip_novelty (+0.08),,val,0
TXN250225TSTLM8,2025-02-25,11:19:39,100000305,Sarthak Chauhan,678019971006,3626.89,0.001,0.1,LOW,caller_historical_frequency (+0.17),destination_port_novelty (+0.08),amount_percentile (+0.08),,val,0
TXN250107PQYUQE,2025-01-07,14:19:43,100000304,Vikram Agarwal,398684976957,26939.29,0.0008,0.1,LOW,receiver_frequency (+0.07),cell_novelty (+0.04),txn_count_previous_30m (+0.03),,train,0
ATM250225DV8ULF,2025-02-25,11:36:58,100000206,Rahul Iyer,771821676113,6859.74,0.001,0.1,LOW,caller_historical_frequency (+0.09),destination_port_novelty (+0.08),destination_ip_novelty (+0.08),,val,0
TXN2501075TOZUU,2025-01-07,14:20:24,100000343,Vikram Sharma,955940455598,7815.36,0.0008,0.1,LOW,roaming_change (+0.28),receiver_seen_before (+0.06),cell_novelty (+0.04),,train,0
TXN25010735NGNW,2025-01-07,14:33:42,100000192,Priya Varghese,184371266153,8709.15,0.0008,0.1,LOW,cell_novelty (+0.04),txn_count_previous_30m (+0.04),amount_ratio_30m_to_7d (+0.01),,train,0
ATM250225MLFH0N,2025-02-25,16:56:07,100000155,Arjun Bose,564597447314,16549.92,0.0015,0.1,LOW,caller_historical_frequency (+0.10),destination_ip_novelty (+0.07),destination_port_novelty (+0.07),,val,0
ATM250225X2320Y,2025-02-25,15:26:02,100000331,Ishaan Nair,678019971006,19250.28,0.0014,0.1,LOW,amount_percentile (+0.15),caller_historical_frequency (+0.09),destination_ip_novelty (+0.08),,val,0
TXN2502257KX5SD,2025-02-25,15:20:59,100000180,Divya Rathod,934337446318,11998.65,0.0008,0.1,LOW,destination_port_novelty (+0.07),destination_ip_novelty (+0.07),cell_novelty (+0.07),,val,0
TXN2503121ZWWDZ,2025-03-12,15:54:06,100000221,Ananya Reddy,706719332414,22911.74,0.0012,0.1,LOW,caller_historical_frequency (+0.20),destination_port_novelty (+0.08),destination_ip_novelty (+0.08),,test,0
TXN250312YS8YM5,2025-03-12,15:54:13,100000379,Aditya Kulkarni,928837970618,8594.36,0.0013,0.1,LOW,caller_historical_frequency (+0.12),destination_port_novelty (+0.09),destination_ip_novelty (+0.08),,test,0
ATM250225BD5P4B,2025-02-25,14:49:14,100000095,Aditya Nair,652514786703,11603.92,0.0009,0.1,LOW,caller_historical_frequency (+0.11),destination_ip_novelty (+0.09),destination_port_novelty (+0.08),,val,0
TXN250225B0TK6M,2025-02-25,14:32:52,100000285,Divya Menon,987671880484,2290.64,0.0014,0.1,LOW,destination_port_novelty (+0.09),destination_ip_novelty (+0.08),cell_novelty (+0.06),,val,0
TXN250225WSA5P6,2025-02-25,14:27:36,100000143,Meera Agarwal,604297356440,9811.41,0.0007,0.1,LOW,caller_historical_frequency (+0.39),destination_ip_novelty (+0.09),destination_port_novelty (+0.08),,val,0
ATM250104Z8P8WY,2025-01-04,15:58:57,100000209,Rahul Kulkarni,496347743665,6361.68,0.0006,0.1,LOW,imei_novelty (+0.92),cdr_imsi_imei_pair_novelty (+0.24),receiver_historical_count (+0.17),,train,0
ATM2502258WT8PX,2025-02-25,14:14:23,100000070,Rahul Joshi,128031190396,16279.79,0.0014,0.1,LOW,customer_history_count (+0.48),destination_ip_novelty (+0.08),destination_port_novelty (+0.08),,val,0
TXN250225DRR070,2025-02-25,14:06:52,100000283,Ananya Gupta,992401207992,3417.5,0.0011,0.1,LOW,amount_vs_customer_median (+0.16),destination_port_novelty (+0.09),destination_ip_novelty (+0.08),,val,0
ATM250225MNYPVD,2025-02-25,13:30:15,100000393,Priya Kulkarni,243327781428,2920.35,0.0012,0.1,LOW,customer_history_count (+0.46),destination_port_novelty (+0.09),destination_ip_novelty (+0.08),,val,0
ATM2502259SY4JS,2025-02-25,13:27:44,100000069,Ananya Banerjee,111519877503,13421.66,0.0014,0.1,LOW,destination_port_novelty (+0.08),destination_ip_novelty (+0.07),cell_novelty (+0.06),,val,0
TXN2502259SKJ23,2025-02-25,13:24:03,100000398,Aditya Iyer,619192036476,7251.51,0.0015,0.1,LOW,destination_ip_novelty (+0.08),destination_port_novelty (+0.08),caller_historical_frequency (+0.07),,val,0
TXN250312PH29K7,2025-03-12,16:26:43,100000201,Manish Menon,597891200891,3895.66,0.0009,0.1,LOW,customer_history_count (+0.51),destination_port_novelty (+0.10),destination_ip_novelty (+0.10),,test,0
TXN25022594T9LV,2025-02-25,12:44:10,100000271,Rohan Chauhan,683507445257,10721.72,0.0005,0.1,LOW,destination_port_novelty (+0.08),destination_ip_novelty (+0.08),cell_novelty (+0.06),,val,0
TXN250225NTSFKB,2025-02-25,12:35:58,100000225,Aditya Varghese,754312588160,4075.2,0.001,0.1,LOW,destination_ip_novelty (+0.08),destination_port_novelty (+0.08),cell_novelty (+0.06),,val,0
TXN250225B62H8H,2025-02-25,12:01:40,100000283,Ananya Gupta,793333647431,14927.05,0.001,0.1,LOW,caller_historical_frequency (+0.15),destination_ip_novelty (+0.09),destination_port_novelty (+0.09),,val,0
TXN2502252X6ZO5,2025-02-25,11:53:06,100000294,Vikram Rathod,796748015784,4798.6,0.0015,0.1,LOW,destination_port_novelty (+0.09),destination_ip_novelty (+0.08),cell_novelty (+0.07),,val,0
ATM250225GIVLTI,2025-02-25,11:45:20,100000169,Rohan Chauhan,342484037554,19430.32,0.0009,0.1,LOW,customer_history_count (+0.10),destination_ip_novelty (+0.07),destination_port_novelty (+0.07),,val,0
TXN250225RE9YG1,2025-02-25,11:40:09,100000151,Aditya Nair,369414829563,6229.21,0.001,0.1,LOW,destination_ip_novelty (+0.08),destination_port_novelty (+0.08),cell_novelty (+0.06),,val,0
TXN2503129GM1H5,2025-03-12,07:31:35,100000185,Ananya Banerjee,892611386421,11913.1,0.001,0.1,LOW,customer_history_count (+0.18),destination_ip_novelty (+0.09),destination_port_novelty (+0.08),,test,0
TXN2501040N4USX,2025-01-04,16:57:53,100000040,Sarthak Gupta,564597447314,5542.44,0.0013,0.1,LOW,imei_novelty (+1.12),cdr_imsi_imei_pair_novelty (+0.26),hour_rarity (+0.11),,train,0
ATM2502271XG2A9,2025-02-27,19:11:14,100000284,Ananya Agarwal,541187280273,3967.83,0.0015,0.1,LOW,destination_port_novelty (+0.10),destination_ip_novelty (+0.09),customer_history_count (+0.09),,val,0
TXN250301O4S89L,2025-03-01,17:53:44,100000066,Manish Agarwal,106880224187,5557.63,0.0013,0.1,LOW,customer_history_count (+0.19),destination_ip_novelty (+0.08),destination_port_novelty (+0.08),,val,0
TXN250301TNF645,2025-03-01,16:47:11,100000042,Kavya Agarwal,927801690616,8263.12,0.0013,0.1,LOW,destination_ip_novelty (+0.09),destination_port_novelty (+0.08),cell_novelty (+0.07),,val,0
TXN250301AB9QDS,2025-03-01,16:39:12,100000013,Rahul Agarwal,271330853504,21215.88,0.0013,0.1,LOW,customer_history_count (+0.10),destination_port_novelty (+0.09),destination_ip_novelty (+0.09),,val,0
ATM25030147U2JR,2025-03-01,15:59:54,100000354,Divya Bose,176876818279,8065.21,0.0012,0.1,LOW,customer_history_count (+0.15),destination_ip_novelty (+0.09),destination_port_novelty (+0.08),,val,0
TXN250311K94JK8,2025-03-11,12:27:43,100000113,Ananya Kulkarni,607046093065,9705.14,0.0012,0.1,LOW,customer_history_count (+0.17),caller_historical_frequency (+0.10),destination_ip_novelty (+0.09),,test,0
TXN250301UQTUGJ,2025-03-01,15:10:41,100000068,Niraj Agarwal,436444218036,6771.87,0.0015,0.1,LOW,destination_ip_novelty (+0.10),destination_port_novelty (+0.09),customer_history_count (+0.09),,val,0
TXN250301MV7DWB,2025-03-01,14:28:30,100000392,Ishaan Joshi,825690222480,20681.8,0.0012,0.1,LOW,caller_historical_frequency (+0.09),destination_ip_novelty (+0.08),destination_port_novelty (+0.08),,val,0
ATM250301CF73BN,2025-03-01,14:21:02,100000294,Vikram Rathod,625471052705,9260.1,0.0012,0.1,LOW,customer_history_count (+0.24),destination_ip_novelty (+0.09),destination_port_novelty (+0.08),,val,0
ATM250301OJZ2NV,2025-03-01,14:11:55,100000244,Arjun Menon,409428772945,10054.46,0.0012,0.1,LOW,caller_historical_frequency (+0.13),customer_history_count (+0.11),destination_ip_novelty (+0.09),,val,0
ATM250301WQCFCC,2025-03-01,14:09:44,100000297,Ananya Chauhan,179863633655,7513.78,0.0016,0.1,LOW,customer_history_count (+0.36),destination_ip_novelty (+0.08),destination_port_novelty (+0.08),,val,0
TXN250106B8JF1H,2025-01-06,19:26:43,100000169,Rohan Chauhan,212072383102,11873.95,0.001,0.1,LOW,amount_percentile (+0.11),receiver_seen_before (+0.08),cell_novelty (+0.04),,train,0
TXN2503011WW85E,2025-03-01,13:38:32,100000091,Rahul Kulkarni,870879681813,5513.05,0.0012,0.1,LOW,customer_history_count (+0.56),destination_port_novelty (+0.09),destination_ip_novelty (+0.09),,val,0
ATM250301S5D7LJ,2025-03-01,13:23:52,100000132,Niraj Agarwal,825690222480,7089.53,0.001,0.1,LOW,customer_history_count (+0.20),destination_ip_novelty (+0.08),destination_port_novelty (+0.08),,val,0
TXN250311940ITG,2025-03-11,13:05:25,100000262,Aditya Pandey,881058479856,18389.03,0.0015,0.1,LOW,customer_history_count (+0.23),caller_historical_frequency (+0.08),destination_port_novelty (+0.08),,test,0
TXN250301M69IGP,2025-03-01,12:40:35,100000267,Ishaan Kulkarni,889998416246,17990.97,0.0011,0.1,LOW,receiver_frequency (+0.09),caller_historical_frequency (+0.09),destination_ip_novelty (+0.09),,val,0
TXN250301INSDVR,2025-03-01,12:39:17,100000084,Arjun Reddy,361339737734,7780.89,0.0014,0.1,LOW,destination_ip_novelty (+0.09),destination_port_novelty (+0.09),customer_history_count (+0.07),,val,0
TXN250301TWG45S,2025-03-01,12:37:39,100000281,Ananya Agarwal,406679487280,7072.28,0.0016,0.1,LOW,destination_ip_novelty (+0.10),amount_percentile (+0.09),cell_novelty (+0.06),,val,0
ATM250301LAVMS6,2025-03-01,12:36:02,100000003,Ananya Gupta,253436542344,4494.87,0.0006,0.1,LOW,customer_history_count (+0.18),destination_port_novelty (+0.09),destination_ip_novelty (+0.08),,val,0
TXN250106RULTHY,2025-01-06,20:11:16,100000241,Priya Banerjee,240659540133,20491.67,0.0011,0.1,LOW,imei_novelty (+0.93),roaming_change (+0.30),cdr_imsi_imei_pair_novelty (+0.21),,train,0
TXN2503015MMQT9,2025-03-01,12:11:58,100000340,Arjun Kulkarni,421495740022,60389.23,0.0011,0.1,LOW,amount_percentile (+0.13),destination_ip_novelty (+0.06),cell_novelty (+0.06),,val,0
TXN2503113D92XZ,2025-03-11,13:56:20,100000116,Rohan Banerjee,762248537892,4483.61,0.0013,0.1,LOW,caller_historical_frequency (+0.37),destination_ip_novelty (+0.08),destination_port_novelty (+0.07),,test,0
TXN250301I7KUSZ,2025-03-01,11:20:33,100000222,Kavya Agarwal,215483308704,7964.51,0.0014,0.1,LOW,customer_history_count (+0.12),destination_ip_novelty (+0.08),destination_port_novelty (+0.08),,val,0
TXN250106DDQI2K,2025-01-06,20:26:35,100000015,Rahul Malhotra,395672360379,8836.7,0.001,0.1,LOW,transaction_hour (+0.12),receiver_seen_before (+0.07),cell_novelty (+0.04),,train,0
TXN250301DXOCKT,2025-03-01,11:01:40,100000197,Niraj Menon,889998416246,3691.37,0.0014,0.1,LOW,amount_vs_customer_median (+0.31),destination_port_novelty (+0.10),destination_ip_novelty (+0.10),,val,0
ATM250311N94TAY,2025-03-11,11:50:58,100000221,Ananya Reddy,970098780030,13279.86,0.0009,0.1,LOW,destination_ip_novelty (+0.09),caller_historical_frequency (+0.08),destination_port_novelty (+0.07),,test,0
ATM250311WUSWEE,2025-03-11,11:38:51,100000112,Vikram Kulkarni,190947437617,7420.57,0.0014,0.1,LOW,destination_ip_novelty (+0.07),destination_port_novelty (+0.07),caller_historical_frequency (+0.07),,test,0
TXN250311MZKW87,2025-03-11,14:35:40,100000091,Rahul Kulkarni,685821056277,12867.93,0.0014,0.1,LOW,customer_history_count (+0.17),destination_port_novelty (+0.08),destination_ip_novelty (+0.07),,test,0
ATM250301DITRIZ,2025-03-01,18:08:39,100000268,Priya Banerjee,471425290978,6868.82,0.0013,0.1,LOW,amount_vs_customer_median (+0.13),customer_history_count (+0.13),destination_port_novelty (+0.11),,val,0
TXN250302VLS54O,2025-03-02,12:21:49,100000335,Rahul Malhotra,835880721503,10899.65,0.0013,0.1,LOW,customer_history_count (+0.52),roaming_change (+0.21),destination_ip_novelty (+0.08),,val,0
ATM250302335H4G,2025-03-02,12:02:22,100000391,Sarthak Reddy,126265790915,13477.34,0.0011,0.1,LOW,customer_history_count (+0.18),destination_port_novelty (+0.08),destination_ip_novelty (+0.08),,val,0
TXN250311KPALXK,2025-03-11,09:17:07,100000219,Manish Agarwal,179972772625,13668.53,0.0008,0.1,LOW,customer_history_count (+0.10),destination_port_novelty (+0.08),destination_ip_novelty (+0.07),,test,0
TXN250311THMUI8,2025-03-11,09:18:35,100000227,Priya Iyer,647286694395,9091.74,0.0013,0.1,LOW,amount_percentile (+0.17),caller_historical_frequency (+0.09),destination_ip_novelty (+0.09),,test,0
